first_name,last_name,email,phone,age,city,registration_date,customer_segment,credit_score,total_spent,customer_id
Randy,Smith,vbecker@example.com,577.453.8817x6835,42.0,Blida,2024-04-11,Standard,675.0,4707.97,CUST_03059
Christopher,Anthony,smithsamantha@example.org,(321)798-9744x69316,41.0,Oran,2024-01-11,Premium,726.0,797.6700000000001,CUST_03060
Christina,Reeves,snydercynthia@example.com,319-964-9230x66190,39.0,Blida,2025-03-17,Standard,612.0,278.72,CUST_03061
Susan,Camacho,frank52@example.com,(771)593-0647x39087,37.0,Batna,2024-06-18,Standard,648.0,7934.4,CUST_03062
Anne,Harris,tamara59@example.net,(513)433-1695x432,31.0,Blida,2024-02-10,Basic,830.0,19393.9,CUST_03063
Jeffrey,Kelly,jwilliamson@example.net,977.372.0439,19.0,Biskra,2024-05-27,Standard,630.0,12013.84,CUST_03064
Erika,Thomas,mclaughlinjennifer@example.com,864-855-3928x40347,53.0,BLIDA,2025-02-01,Standard,568.0,434.97,CUST_03065
Heather,Conrad,aaron68@example.net,001-542-253-2836,18.0,Biskra,2022-12-14,Standard,646.0,0.0,CUST_03066
Corey,Barnett,pthompson@example.org,001-783-902-0056,38.0,Constantine,2024-11-10,Basic,760.0,2235.56,CUST_03067
Amanda,Estrada,egross@example.net,(319)613-6406x95805,18.0,Algiers,2023-10-02,Basic,634.0,7260.27,CUST_03068
Troy,Freeman,barry18@example.net,597-541-6322x8556,25.0,Sétif,2024-02-01,Standard,767.0,1294.88,CUST_03069
Melinda,Alvarado,jeffreythomas@example.net,379-521-1828,46.0,Algiers,2025-04-20,Basic,617.0,6918.62,CUST_03070
Marcus,Smith,bmiller@example.com,+1-281-647-9605x6233,51.0,Sidi Bel Abbès,2024-08-05,Basic,818.0,24874.58,CUST_03071
Robin,Levy,havery@example.com,001-543-946-4582x9546,29.0,Annaba,2023-08-11,Standard,839.0,10745.08,CUST_03072
Sharon,Williams,nelsoncory@example.net,(623)242-5301x2819,41.0,ALGIERS,2023-03-11,Basic,706.0,17865.83,CUST_03073
Derek,Cooper,freemanjennifer@example.org,+1-574-914-6566,30.0,Algiers,2024-05-05,Standard,625.0,3181.3,CUST_03074
Crystal,Wang,daniellewells@example.com,001-451-443-5355x462,47.0,Biskra,2025-07-08,Basic,625.0,11766.37,CUST_03075
Kevin,Hines,dhughes@example.net,349.709.1261x9358,45.0,Oran,2023-10-04,Basic,682.0,13578.07,CUST_03076
Amy,Oneill,brian48@example.net,(856)908-4695x4495,23.0,Sidi Bel Abbès,2023-12-12,Standard,549.0,16987.079999999998,CUST_03077
Ross,Humphrey,martinkelly@example.org,752-229-0401,33.0,Sidi Bel Abbès,2024-02-26,Standard,671.0,8045.92,CUST_03078
Brittney,Patrick,missing,422.609.4342x208,41.0,Oran,2024-11-18,Basic,692.0,5973.589999999999,CUST_03079
Amy,Ward,eluna@example.org,813-372-3073x5713,24.0,Biskra,2024-03-13,Standard,695.0,16043.71,CUST_03080
jonathan,Jimenez,jason52@example.com,+1-753-655-9951,24.0,Oran,2025-10-09,Standard,477.0,783.91,CUST_03081
John,Noble,john72@example.com,608.384.8606,25.0,Blida,2023-10-07,Standard,651.0,9178.88,CUST_03082
Eric,Francis,missing,737.257.9015,36.0,Biskra,2024-07-02,Standard,607.0,14762.46,CUST_03083
Miranda,Harris,abigail54@example.com,6529965370,36.0,Sétif,2025-01-15,Standard,810.0,3890.4,CUST_03084
Olivia,Franklin,stacey68@example.org,905-218-3440x27554,41.0,Oran,2025-08-07,Standard,771.0,34756.2,CUST_03085
Gregory,Ellison,andrew36@example.net,268.634.0211,30.0,Batna,2023-10-04,Standard,648.0,3718.86,CUST_03086
Ashley,Williams,paul65@example.org,893-209-6663x4916,37.0,Batna,2025-02-02,Premium,699.0,17535.989999999998,CUST_03087
Trevor,Richmond,greenmatthew@example.com,462.333.1931,25.0,Algiers,2024-07-12,Basic,709.0,8428.58,CUST_03088
David,Brandt,robinsontracy@example.org,001-980-207-7898x1968,22.0,Sétif,2025-06-13,Basic,748.0,7742.54,CUST_03089
Shelly,Hicks,missing,309-683-3812x72490,39.0,Algiers,2023-12-11,Standard,703.0,4961.42,CUST_03090
James,Carlson,nicholas98@example.net,247.338.4395x37258,22.0,Batna,2025-03-05,Basic,611.0,9956.6,CUST_03091
Elizabeth,Wood,ashley20@example.org,823.802.0192,27.0,Algiers,2025-05-26,Basic,591.0,21802.81,CUST_03092
Travis,Romero,hannah55@example.org,(618)617-6142x662,37.0,Annaba,2024-02-06,Standard,631.0,7409.98,CUST_03093
Tim,Mccarthy,crystal11@example.org,700.826.4913x59748,38.0,Blida,2023-04-14,Basic,612.0,19497.79,CUST_03094
edward,Morgan,christopherfreeman@example.net,805-537-2565,29.0,Annaba,2024-05-09,Standard,594.0,699.08,CUST_03095
Stephanie,Lee,amy91@example.net,4009024201,47.0,Sidi Bel Abbès,2023-12-28,Basic,783.0,11956.17,CUST_03096
anthony,Ali,nathanielperkins@example.com,+1-674-441-1284,40.0,Oran,2024-04-25,Standard,558.0,6493.65,CUST_03097
Jessica,Forbes,oking@example.org,594-804-7891,19.0,Sidi Bel Abbès,2023-03-13,Premium,618.0,6274.66,CUST_03098
Chad,Butler,katherine89@example.net,+1-712-263-8279x4145,30.0,Tlemcen,2024-04-05,Standard,696.0,5538.639999999999,CUST_03099
Morgan,Clark,morrisonadrienne@example.org,982.242.9852,43.0,Blida,2024-09-16,Standard,639.0,22463.54,CUST_03100
Courtney,Hall,renee63@example.net,264-374-9659x1311,23.0,Batna,2023-03-31,Basic,485.0,4401.56,CUST_03101
Gabriel,Jones,bellkarla@example.com,+1-881-223-6886,18.0,Biskra,2024-11-01,Standard,750.0,4339.46,CUST_03102
Tiffany,Hall,sheilagarcia@example.org,+1-995-822-5494x57031,28.0,Biskra,2024-11-03,Standard,709.0,3559.15,CUST_03103
Brian,Whitaker,chaneydesiree@example.org,570-973-0814x142,25.0,Batna,2024-03-06,Standard,675.0,14528.98,CUST_03104
Joshua,Cooper,victoria51@example.com,001-333-701-6548x76578,33.0,Tlemcen,2023-01-31,Premium,653.0,2838.22,CUST_03105
Peter,Compton,matthew17@example.org,+1-964-321-3601,47.0,Blida,2025-09-05,Standard,602.0,5790.25,CUST_03106
Rhonda,Moore,lisamartinez@example.net,253-719-6516x4418,33.0,Blida,2025-06-06,Standard,703.0,12173.36,CUST_03107
Anthony,Nguyen,aprilmorton@example.org,+1-894-720-7961x99097,46.0,Tlemcen,2024-12-13,Standard,681.0,11111.13,CUST_03108
Jeremy,Garcia,qjohnson@example.net,781.857.4916x716,43.0,Sidi Bel Abbès,2023-01-04,Standard,750.0,4927.46,CUST_03109
Barbara,Lam,ivasquez@example.net,616-282-0385x28579,34.0,Oran,2025-06-22,Standard,700.0,9891.93,CUST_03110
Matthew,Gillespie,estradashelby@example.com,598.651.1881x16787,37.0,Biskra,2025-10-30,Basic,708.0,6088.66,CUST_03111
Anita,Flores,christina66@example.com,(671)469-5402x313,26.0,Sétif,2024-07-17,Standard,629.0,11749.47,CUST_03112
Chloe,Maxwell,wmatthews@example.com,639-757-0016,37.0,Oran,2024-09-27,Standard,676.0,2569.08,CUST_03113
Gary,Nelson,thompsonapril@example.com,+1-893-203-8147,42.0,Blida,2022-11-14,Standard,592.0,3996.72,CUST_03114
Randy,Lyons,joanhenderson@example.net,(325)295-3762,32.0,Tlemcen,2024-07-06,Standard,671.0,0.0,CUST_03115
Michael,White,zanderson@example.org,9665754905,44.0,ALGIERS,2023-08-02,Standard,678.0,13374.71,CUST_03116
Mario,Allen,nicholas08@example.net,830.968.2948x17049,18.0,Constantine,2024-08-12,Standard,614.0,16187.05,CUST_03117
Derek,Cortez,kentsharon@example.com,279.480.0472,35.0,Biskra,2025-09-04,Standard,715.0,552.85,CUST_03118
Angela,Jackson,bethhart@example.com,4876701524,38.0,Blida,2023-08-11,Standard,578.0,6216.1,CUST_03119
Bradley,Friedman,lisadavis@example.org,(574)300-9254x2709,40.0,Biskra,2025-06-04,Standard,629.0,14145.41,CUST_03120
Sherry,Brown,jacob71@example.com,+1-483-905-4508,28.0,Batna,2024-12-02,Standard,850.0,8456.38,CUST_03121
Carol,Lamb,jstone@example.org,+1-574-488-4674x822,30.0,Biskra,2024-01-22,Premium,833.0,6802.840000000001,CUST_03122
Virginia,Martin,alan64@example.com,274-826-5884,29.0,Sétif,2025-03-30,Standard,840.0,1458.75,CUST_03123
Rita,Nelson,millerryan@example.org,924-818-1160,55.0,Constantine,2025-01-31,Basic,602.0,5527.32,CUST_03124
Andrew,Pace,missing,(621)368-4720x20631,50.0,Algiers,2025-08-14,Basic,701.0,13974.67,CUST_03125
David,Scott,brendaburgess@example.com,3569864296,40.0,Constantine,2025-03-01,Basic,504.0,3290.15,CUST_03126
Lacey,Malone,lindaleonard@example.org,689.670.6044x62037,36.0,Batna,2024-04-16,Basic,648.0,11664.23,CUST_03127
Barbara,Jones,mfrazier@example.com,001-521-842-1140x781,35.0,Sétif,2025-04-30,Standard,483.0,9328.62,CUST_03128
Carla,Petersen,simpsonjames@example.org,001-942-271-3424,47.0,Sétif,2024-11-12,Standard,511.0,13152.29,CUST_03129
Kenneth,Contreras,davidanderson@example.net,316.640.0489x524,24.0,Annaba,2024-10-10,Premium,832.0,1693.83,CUST_03130
Kristin,Mosley,roy66@example.org,+1-971-780-1206x335,34.0,Tlemcen,2024-09-13,Standard,670.0,7156.700000000001,CUST_03131
Thomas,Nelson,zstewart@example.com,(564)666-7667x491,56.0,Biskra,2023-03-05,Standard,516.0,6220.09,CUST_03132
Sabrina,Duran,regina32@example.com,001-822-316-4532x44214,49.0,Algiers,2022-11-29,Standard,720.0,1467.73,CUST_03133
Ashley,Lee,copelandmatthew@example.net,298-736-5146,23.0,Tlemcen,2024-11-11,Standard,757.0,0.0,CUST_03134
Amanda,Perez,ngomez@example.com,001-200-257-8341,23.0,Sidi Bel Abbès,2023-12-09,Standard,757.0,13601.94,CUST_03135
Tanya,Garza,barrettsusan@example.com,251-736-4029x422,29.0,Tlemcen,2023-10-30,Standard,612.0,23470.49,CUST_03136
Sherry,Ewing,thomaskatherine@example.org,(959)359-9592x419,51.0,Sétif,2024-01-14,Standard,806.0,3380.9,CUST_03137
Marcus,Solis,hpatrick@example.net,417-703-2803,22.0,Annaba,2024-06-22,Premium,627.0,11671.57,CUST_03138
Randy,Walter,theresa91@example.com,001-321-365-1481,34.0,Blida,2025-07-22,Basic,819.0,4136.88,CUST_03139
Ricky,Jimenez,nicolaswilson@example.org,802.915.3845x0355,40.0,Annaba,2023-02-16,Standard,466.0,13322.81,CUST_03140
Elizabeth,Hernandez,lindastokes@example.org,001-424-334-6662x9136,19.0,Batna,2023-07-18,Standard,664.0,766.34,CUST_03141
Joshua,Dalton,hinesaaron@example.com,(512)805-8498x44753,36.0,Algiers,2022-12-12,Premium,554.0,19090.95,CUST_03142
Kenneth,Rodriguez,melissalopez@example.org,236.294.1751,55.0,Sidi Bel Abbès,2024-11-07,Standard,648.0,7832.87,CUST_03143
Paul,Nichols,susan48@example.net,986.286.1235,37.0,Batna,2022-11-16,Standard,639.0,16316.19,CUST_03144
Lisa,Williams,olsondavid@example.com,+1-485-863-6667x31396,43.0,Annaba,2023-06-23,Standard,464.0,19772.45,CUST_03145
barbara,Cook,missing,(614)435-9393,39.0,Sidi Bel Abbès,2025-10-27,Standard,772.0,6186.44,CUST_03146
William,Mcgee,reneepatel@example.net,456-959-6040,25.0,Blida,2023-10-12,Standard,560.0,6770.8,CUST_03147
steven,Smith,amy33@example.com,682.599.2442x3506,39.0,Tlemcen,2023-08-10,Standard,601.0,14076.38,CUST_03148
Lauren,Estrada,sjohnson@example.org,(638)723-9192x94787,26.0,Blida,2025-04-11,Standard,674.0,9205.98,CUST_03149
Robert,Frazier,heathelizabeth@example.net,+1-386-486-5927x9948,36.0,Tlemcen,2024-10-14,Standard,562.0,2114.49,CUST_03150
Kenneth,Maddox,missing,395-591-1994,42.0,Sétif,2023-10-04,Standard,594.0,7102.92,CUST_03151
Erin,Ruiz,wilsonwayne@example.com,901-447-0823x1961,38.0,Batna,2024-05-26,Standard,598.0,2328.53,CUST_03152
Amy,Fleming,grace27@example.org,+1-380-445-5912x8995,28.0,Oran,2024-10-09,Standard,707.0,9468.1,CUST_03153
Emily,Woods,karen47@example.com,(936)351-8370x47023,29.0,Constantine,2023-12-14,Standard,586.0,7559.35,CUST_03154
Nicholas,Hicks,oconnorderrick@example.org,(681)739-7951x962,42.0,Constantine,2023-08-29,Standard,568.0,10465.37,CUST_03155
Michael,Hunter,wthompson@example.com,+1-919-998-8552x292,47.0,Algiers,2023-05-30,Basic,727.0,9405.08,CUST_03156
Crystal,Mcguire,michael55@example.com,(320)454-8729,44.0,TLEMCEN,2024-05-17,Premium,686.0,14974.81,CUST_03157
Haley,Vega,pwest@example.net,(337)706-3230x017,33.0,Batna,2025-06-28,Basic,648.0,14466.7,CUST_03158
Thomas,Jordan,caitlinbrooks@example.org,(962)215-6748x6374,42.0,Annaba,2024-10-16,Standard,616.0,8415.97,CUST_03159
Jason,Long,dcontreras@example.org,(887)717-5840x5318,45.0,Biskra,2023-11-04,Standard,775.0,13421.580000000002,CUST_03160
Jacob,Palmer,hmyers@example.com,(274)760-0341,39.0,Biskra,2025-09-09,Basic,650.0,4824.62,CUST_03161
Angela,Brock,missing,771-299-4974,44.0,Algiers,2024-09-03,Standard,645.0,6631.14,CUST_03162
Brandon,Adams,brent71@example.net,(753)446-1155,38.0,Blida,2024-10-01,Standard,579.0,13075.99,CUST_03163
Kylie,Meza,missing,330-883-9531,36.0,Tlemcen,2023-11-01,Standard,585.0,9964.97,CUST_03164
Grace,Pacheco,linda23@example.com,208-896-0713x76670,37.0,Algiers,2024-02-24,Standard,611.0,14951.31,CUST_03165
Sarah,Love,dawsonkeith@example.com,618-632-8401,30.0,Algiers,2024-03-23,Basic,721.0,9509.57,CUST_03166
Andrew,Harris,manuelgarcia@example.org,001-624-361-5522x4113,39.0,Blida,2025-07-01,Premium,692.0,13431.15,CUST_03167
Madison,Garcia,kdennis@example.org,(758)835-2738x3968,31.0,Algiers,2025-01-04,Premium,703.0,8517.87,CUST_03168
Robert,Meadows,missing,770-393-1957x996,39.0,Constantine,2025-10-05,Standard,731.0,8692.19,CUST_03169
John,Burgess,lori94@example.net,607.284.5784,23.0,Constantine,2025-04-16,Basic,706.0,18751.52,CUST_03170
Jesus,Castillo,ywilson@example.com,+1-865-302-8601x1837,35.0,Algiers,2024-05-24,Standard,703.0,2781.61,CUST_03171
Kristen,Woodard,nealkatelyn@example.com,501.410.4708x44445,37.0,Batna,2024-01-30,Standard,625.0,32845.03,CUST_03172
Dennis,Mcpherson,hartkristen@example.org,409-345-2658,42.0,Sétif,2023-11-21,Standard,600.0,9793.05,CUST_03173
Christopher,Trujillo,erindelacruz@example.org,6885887641,32.0,Sidi Bel Abbès,2025-07-21,Standard,748.0,14017.8,CUST_03174
Gabriel,White,mark69@example.net,+1-431-949-3548x81073,28.0,SÉTIF,2025-06-13,Standard,538.0,12223.44,CUST_03175
Sheri,Rosales,youngsusan@example.com,511.502.5375,29.0,Batna,2025-09-06,Standard,739.0,1684.25,CUST_03176
Lee,Neal,elizabeth49@example.com,9073467239,30.0,Oran,2024-06-09,Basic,645.0,7185.02,CUST_03177
William,Davis,gonzalesmelissa@example.net,4597558704,18.0,Annaba,2024-12-09,Standard,659.0,4602.950000000001,CUST_03178
Regina,Sullivan,pmendoza@example.org,(949)466-0702x873,38.0,Annaba,2024-07-06,Standard,627.0,17245.48,CUST_03179
Michael,Wilson,darrellphelps@example.net,(629)466-8273x42890,49.0,Sétif,2024-06-28,Basic,549.0,15770.25,CUST_03180
Joanna,Carter,ocolon@example.net,+1-368-589-5899x3219,18.0,Annaba,2025-01-24,Standard,606.0,34637.340000000004,CUST_03181
Samantha,Evans,mendozamark@example.org,685-664-5044x6240,44.0,Oran,2024-01-29,Premium,572.0,17446.09,CUST_03182
Jason,Coleman,state@example.org,300.403.3790x4742,45.0,Algiers,2024-02-21,Standard,677.0,12882.2,CUST_03183
Morgan,Foster,monica80@example.net,+1-956-290-2891,27.0,Biskra,2025-07-03,Standard,811.0,61548.14,CUST_03184
Wayne,Gonzales,joshuatapia@example.com,630-787-7226x96673,63.0,Biskra,2024-12-14,Standard,681.0,7957.689999999999,CUST_03185
Kristin,Beltran,doylejennifer@example.org,458.354.9146x51679,35.0,Constantine,2024-03-09,Standard,604.0,2933.98,CUST_03186
Jennifer,Friedman,donald17@example.org,767.609.6837x20164,32.0,Sidi Bel Abbès,2023-02-05,Standard,531.0,11170.97,CUST_03187
Jeffery,Wade,haynesjanet@example.org,381-730-0436x256,28.0,Annaba,2025-09-21,Standard,682.0,6487.41,CUST_03188
Dawn,Morrison,missing,+1-376-224-0466,45.0,ORAN,2022-12-20,Premium,626.0,6052.43,CUST_03189
Tanya,Pruitt,armstrongjulia@example.org,(318)693-2986x5366,50.0,Batna,2022-11-30,Standard,529.0,8892.82,CUST_03190
Chase,Jones,dhansen@example.org,343.461.2514x261,41.0,Blida,2023-01-20,Standard,842.0,12070.53,CUST_03191
Lisa,Moore,christopherdelgado@example.net,+1-933-787-3006x032,48.0,Sidi Bel Abbès,2023-07-18,Standard,751.0,8584.23,CUST_03192
Julia,Murray,vdodson@example.net,+1-641-208-9452x0725,18.0,Annaba,2024-05-07,Standard,561.0,11965.9,CUST_03193
Jose,Evans,leejoel@example.org,001-684-655-2255,48.0,Constantine,2023-05-16,Basic,648.0,12883.99,CUST_03194
Matthew,Delacruz,greenpatricia@example.com,001-732-855-8613x3330,42.0,Oran,2025-04-14,Premium,697.0,39773.51,CUST_03195
Courtney,Perez,martinezdiana@example.org,423.367.9082x1352,42.0,Oran,2023-02-03,Standard,471.0,6531.8,CUST_03196
Zachary,Johnson,elainewilliams@example.com,001-393-833-0913,35.0,Algiers,2023-05-08,Standard,563.0,19263.74,CUST_03197
Michele,Carson,annarussell@example.net,001-581-781-4335x8628,66.0,Biskra,2025-01-06,Basic,640.0,3893.68,CUST_03198
Alan,Irwin,missing,407.568.7902x44644,31.0,Batna,2025-09-01,Premium,660.0,20280.75,CUST_03199
Alyssa,Mercer,rnelson@example.org,001-492-670-2907x542,40.0,Biskra,2024-08-11,Basic,556.0,2160.9,CUST_03200
Benjamin,Turner,jfernandez@example.org,(639)215-9658x6681,25.0,Annaba,2025-05-15,Basic,470.0,9293.79,CUST_03201
Amber,King,sylvia53@example.com,393.326.3345x708,33.0,Sidi Bel Abbès,2023-12-10,Standard,605.0,0.0,CUST_03202
Marisa,Watkins,ttrujillo@example.com,266-958-4908x9571,53.0,Algiers,2024-01-07,Standard,755.0,18393.49,CUST_03203
Cody,Melton,garrettlewis@example.net,696-606-5855x22950,29.0,ANNABA,2024-03-02,Premium,764.0,7495.67,CUST_03204
Laurie,Nelson,amanda61@example.net,474-857-5768,28.0,Annaba,2025-04-02,Standard,534.0,2196.25,CUST_03205
Carmen,Shelton,pruittbianca@example.com,603.865.9077,24.0,Sidi Bel Abbès,2025-04-17,Basic,825.0,23204.59,CUST_03206
John,Lee,knightevelyn@example.org,655-801-3334x31727,42.0,Annaba,2023-02-25,Standard,438.0,2698.59,CUST_03207
Tiffany,Kelly,andrew26@example.org,+1-701-958-5263x23107,29.0,Sidi Bel Abbès,2024-05-28,Standard,683.0,16048.13,CUST_03208
Amy,Barnes,missing,001-211-386-6827x2634,47.0,Biskra,2024-07-02,Standard,672.0,3347.91,CUST_03209
Justin,Gonzales,gsharp@example.net,682-471-5131,38.0,Biskra,2024-07-18,Standard,658.0,15706.07,CUST_03210
Donald,Perry,josephpope@example.com,(935)671-8868x35473,48.0,Batna,2024-03-31,Standard,528.0,1242.38,CUST_03211
Larry,Schwartz,qlopez@example.net,001-879-931-9807x1233,20.0,Biskra,2023-03-05,Standard,696.0,15025.07,CUST_03212
Dustin,Rodriguez,missing,799.877.0414,56.0,Oran,2023-07-07,Standard,493.0,7302.46,CUST_03213
Joseph,Hernandez,anna06@example.org,(287)275-5484,47.0,Blida,2023-04-25,Standard,596.0,11459.29,CUST_03214
Linda,Bray,hgarza@example.net,476-901-9666x79399,30.0,Biskra,2024-11-18,Premium,667.0,7972.7,CUST_03215
James,Little,parrishjanet@example.com,001-289-909-7892,46.0,Tlemcen,2024-05-25,Basic,769.0,12321.06,CUST_03216
Jimmy,Cantrell,missing,001-836-924-0831x95264,29.0,Blida,2025-06-27,Basic,747.0,5804.21,CUST_03217
Sara,Jenkins,jessicafranco@example.org,+1-750-754-6788x4880,34.0,Blida,2024-04-20,Standard,704.0,9570.64,CUST_03218
Henry,Johnson,jeffreyyates@example.org,+1-671-442-4388x01372,43.0,Biskra,2024-07-09,Standard,627.0,6126.56,CUST_03219
Kenneth,Johnson,alawson@example.com,338.753.7512x2072,28.0,Tlemcen,2024-11-25,Standard,545.0,7954.3,CUST_03220
Cynthia,Williams,lsmith@example.org,870-632-1337x800,24.0,Algiers,2024-09-17,Standard,721.0,28729.01,CUST_03221
Robert,Duke,ashleyhall@example.com,350-579-3200x82244,41.0,Algiers,2024-09-30,Standard,404.0,5871.69,CUST_03222
Megan,Smith,louis70@example.com,793-364-0641,23.0,Oran,2024-05-23,Standard,509.0,20834.9,CUST_03223
Hunter,Roberts,emilymelton@example.net,001-495-701-0232x3213,39.0,Biskra,2025-07-18,Standard,668.0,7848.389999999999,CUST_03224
Justin,Lopez,loganjackson@example.org,001-449-316-1019x953,43.0,Algiers,2023-11-07,Standard,706.0,3461.06,CUST_03225
Timothy,May,lisachase@example.net,+1-914-335-1941,35.0,Sidi Bel Abbès,2024-01-31,Basic,780.0,8206.91,CUST_03226
Andrew,Rodriguez,rodriguezjoshua@example.org,001-216-870-1410x4882,26.0,Blida,2024-11-09,Standard,648.0,11507.06,CUST_03227
Omar,Thomas,sotochristina@example.org,+1-427-236-5293x9725,25.0,Batna,2024-01-01,Premium,503.0,1378.13,CUST_03228
Robert,Cross,beardronald@example.org,(779)944-0130,18.0,Constantine,2023-10-30,Premium,837.0,6524.83,CUST_03229
James,Wong,kylemccoy@example.com,9738068688,24.0,Oran,2024-08-02,Basic,606.0,8440.31,CUST_03230
Sheri,Bryan,lorithomas@example.net,(740)240-2616x684,52.0,Oran,2023-10-27,Premium,653.0,6120.18,CUST_03231
Ryan,Delgado,matthewfernandez@example.net,490-960-4598,21.0,Biskra,2023-01-22,Standard,618.0,1366.96,CUST_03232
Rachel,Daugherty,elizabeth64@example.net,001-571-672-9126x98153,25.0,Batna,2023-07-16,Standard,766.0,13860.66,CUST_03233
Amy,Meyers,carrdevon@example.net,288.733.1020x852,29.0,Sétif,2023-08-22,Standard,772.0,10982.92,CUST_03234
Christina,Smith,jonathanwilliams@example.net,(265)695-1974x395,40.0,Blida,2025-02-13,Standard,602.0,23412.51,CUST_03235
Wendy,Fields,michelle92@example.net,4955455491,37.0,Oran,2025-05-14,Premium,637.0,2629.44,CUST_03236
Linda,Oneal,sarah94@example.com,(928)632-9958,19.0,Constantine,2024-03-06,Standard,454.0,10470.919999999998,CUST_03237
Suzanne,Mccullough,afigueroa@example.com,+1-555-409-4786x416,29.0,Biskra,2024-11-15,Standard,601.0,9711.26,CUST_03238
Bryan,Bright,jennifer92@example.com,521-318-9462,23.0,Oran,2024-03-01,Basic,698.0,923.66,CUST_03239
Patricia,Wood,peter63@example.org,8436359015,53.0,Algiers,2024-03-28,Premium,839.0,7813.2,CUST_03240
Paula,Diaz,jennifer94@example.org,767-935-9283x962,40.0,Sidi Bel Abbès,2023-08-26,Standard,583.0,17120.46,CUST_03241
Craig,Long,xknapp@example.com,+1-865-376-4063x36558,25.0,Sidi Bel Abbès,2023-03-18,Standard,766.0,4100.2,CUST_03242
Brian,Hudson,ystevens@example.net,692.549.6234,31.0,Sétif,2024-08-31,Premium,601.0,4409.77,CUST_03243
george,Kerr,cooperjacob@example.net,579.547.7417,30.0,Annaba,2024-02-09,Basic,757.0,5572.64,CUST_03244
Shelley,Wilson,missing,(605)234-5035x8165,45.0,Sétif,2023-03-11,Standard,743.0,27954.78,CUST_03245
Meghan,Reyes,hbennett@example.net,(876)846-0363x242,32.0,Constantine,2023-04-18,Basic,791.0,13187.27,CUST_03246
Corey,Howell,christopherwalker@example.com,001-956-467-3906x0727,18.0,Annaba,2024-02-08,Standard,679.0,610.5,CUST_03247
Jennifer,Jenkins,stephen66@example.com,001-671-664-0226x123,22.0,Batna,2025-01-16,Basic,696.0,18582.83,CUST_03248
Grant,Norris,gibsonjoseph@example.net,(761)948-1099,18.0,Biskra,2025-04-14,Standard,517.0,4696.78,CUST_03249
